StartDeltaMS	LastScanDeltaMS	Velocity	
19971	23	15.608447094626088	
19987	16	15.651695799333536	
20011	24	15.651678633032612	
20032	21	15.651546317243895	
20049	17	15.651746162108894	
20071	22	15.651726299145526	
20089	18	15.694915638653555	
20110	21	15.65174048458476	
20128	18	15.651643685106906	
20147	19	15.60846304575147	
20170	22	15.565201654673357	
20189	19	15.521999432438788	
20210	21	15.565151979122298	
20232	22	15.65170886413069	
20249	17	15.608424091274676	
20269	20	15.60848424564128	
20288	19	15.565217610898417	
20308	20	15.56520325266104	
20328	20	15.565218311830721	
20349	21	15.608454728085889	
20371	22	15.608496144346539	
20389	17	15.608432769475199	
20413	24	15.608453743316845	
20429	16	15.608217694595128	
20449	20	15.65167282753805	
20469	20	15.565185554045927	
20488	19	15.56513893290277	
20509	21	15.52201090814606	
20531	22	15.521959142861652	
20549	18	15.478753240936465	
20569	20	15.521825546760184	
20593	24	15.521903996085317	
20608	15	15.47870600691297	
20630	22	15.521974176671668	
20649	19	15.521984205692869	
20671	21	15.521859287236687	
20689	18	15.52177892969315	
20708	19	15.521968302970766	
20728	20	15.478767149737465	
20751	23	15.478699299540898	
20770	19	15.565164546163356	
20792	22	15.608409751373935	
20810	17	15.607954727913757	
20829	19	15.522008370292045	
20850	21	15.565047838942837	
20868	17	15.565223058547453	
20888	19	15.521955878020535	
20909	21	15.478746727568826	
20929	20	15.478753560055607	
20952	23	15.435487590857015	
20970	18	15.521622965005303	
20993	22	15.521873905850473	
21008	15	15.435531675976632	
21029	21	15.43545391902004	
21049	19	15.435504797893856	
21071	22	15.435469632511646	
21091	19	15.435493904410372	
21110	19	15.478745930541717	
21128	18	15.478686775304473	
21150	22	15.478730790346086	
21169	19	15.47873584502329	
21191	22	15.478623166186452	
21209	18	15.435510279471368	
21228	19	15.478663973924238	
21249	20	15.478709860993613	
21272	23	15.565119703453028	
21295	23	15.521894035125042	
21312	17	15.521914526680586	
21328	16	15.478766001860254	
21348	19	15.47879186779306	
21369	20	15.435513856462606	
21394	24	15.522030268570244	
21407	13	15.56519754882173	
21430	22	15.56507825020018	
21452	22	15.56494460847772	
21472	20	15.521949285207018	
21488	16	15.521800276537501	
21509	21	15.478723088035165	
21527	18	15.435439579779656	
21549	22	15.521942755047665	
21569	20	15.565221942462424	
21589	20	15.565194683206043	
21608	19	15.521875951685224	
21633	25	15.521976553194651	
21648	15	15.47871968957889	
21668	20	15.435496755567247	
21687	19	15.435536950223094	
21709	22	15.435512260716648	
21729	20	15.39229617274413	
21749	20	15.435520687448642	
21770	20	15.478747812468962	
21788	17	15.392013029097164	
21813	25	15.348788749138027	
21831	18	15.392280689248858	
21848	17	15.392194243724385	
21872	24	15.392286217722797	
21888	16	15.348923888376515	
21907	19	15.392280934662324	
21927	20	15.392309772642385	
21951	24	15.435512219487485	
21969	17	15.435227320935814	
21988	19	15.392279402179547	
22008	20	15.34903788174079	
22032	24	15.349036739163433	
22050	18	15.39225466191508	
22070	20	15.30581197635011	
22089	18	15.305840872256763	
22110	21	15.392178513193237	
22130	20	15.392251429787944	
22152	22	15.392292404145726	
22168	15	15.392242162228966	
22192	23	15.43526342695917	
22209	17	15.392274124814087	
22230	21	15.392010019005225	
22249	19	15.391988159663667	
22268	18	15.435379092370914	
22293	25	15.478721438111437	
22312	19	15.478545989483651	
22329	17	15.47859356288377	
22349	19	15.435379597512885	
22370	21	15.392206622152194	
22390	20	15.392046174929325	
22408	17	15.348892105530924	
22431	23	15.348935024884447	
22448	17	15.348767706160885	
22471	23	15.349005159659795	
22488	17	15.392094195901473	
22507	19	15.43535509613356	
22532	25	15.39194676313538	
22552	19	15.348875252737635	
22569	17	15.348882757521574	
22588	19	15.34896906664365	
22608	20	15.348890060818748	
22630	22	15.348935158479948	
22653	23	15.348815872360044	
22668	14	15.392267644106083	
22690	21	15.392116217379034	
22710	20	15.43541274195092	
22728	18	15.43530311516889	
22749	21	15.392156067641604	
22770	21	15.349005730889822	
22788	18	15.348828181711246	
22810	22	15.348572615942494	
22827	17	15.348697485642903	
22852	25	15.348370552571039	
22867	15	15.348868304171065	
22888	21	15.3487976400732	
22909	21	15.305687192416986	
22929	20	15.305677423955254	
22950	21	15.219042020408294	
22967	17	15.219177842682777	
22989	22	15.21919879311602	
23009	19	15.219194587705877	
23027	18	15.219092140352739	
23048	21	15.262452976154432	
23070	22	15.262434481900632	
23091	21	15.262414103574297	
23110	19	15.219079401972929	
23130	20	15.219050485070946	
23151	20	15.219112387815468	
23168	17	15.262442548407758	
23188	20	15.17590592945802	
23211	22	15.132476289536879	
23227	16	15.175902177711516	
23250	22	15.175925195426514	
23271	21	15.175924691163845	
23289	18	15.132729390357262	
23312	23	15.089391281431295	
23328	15	15.08922832391602	
23347	18	15.089436606856026	
23374	27	15.132328602927542	
23387	13	15.132711757674107	
23411	23	15.046206124413168	
23432	21	15.046053252177577	
23447	15	15.132642593613816	
23467	20	15.046354029776904	
23489	22	15.089408422180624	
23509	20	15.132683151995902	
23531	22	15.08958818269871	
23547	15	15.17599367780902	
23569	22	15.176039470745955	
23592	23	15.17595599922376	
23609	16	15.175811641761639	
23629	20	15.175875418092666	
23651	21	15.176002715018086	
23667	16	15.219120540116787	
23688	21	15.261703520144112	
23709	21	15.262478186385101	
23729	20	15.305715068043787	
23748	19	15.262510134275432	
23768	20	15.305714658260278	
23790	22	15.305540447593481	
23807	17	15.262430966950918	
23827	19	15.262407679385236	
23852	24	15.305327468386995	
23868	16	15.348698225149525	
23889	21	15.305826410747763	
23908	19	15.348837777828187	
23928	19	15.305716578782224	
23947	19	15.392167077467459	
23969	22	15.39212321550971	
23989	20	15.392100683408911	
24009	19	15.392164126089941	
24027	17	15.348859187483786	
24049	22	15.348960714531824	
24073	23	15.39192287309763	
24089	16	15.392105118024245	
24110	21	15.30568418870259	
24129	19	15.392090594099678	
24151	22	15.392119403875803	
24171	20	15.391926939191489	
24188	16	15.348873408022808	
24212	24	15.262389197063866	
24229	16	15.262406708491389	
24249	20	15.262478557362948	
24269	20	15.262414613008755	
24293	24	15.262432029748693	
24308	14	15.305718473289712	
24330	22	15.262381114119185	
24348	17	15.219131848815575	
24369	21	15.262411133195112	
24387	18	15.219234450204237	
24408	21	15.262452335263134	
24427	19	15.219222175672385	
24447	19	15.219147403467689	
24469	20	15.219224190791465	
24492	22	15.26208536603761	
24510	18	15.175902490186541	
24528	18	15.132492811402603	
24547	19	15.089441060110463	
24569	22	15.046216484603818	
24589	20	15.089418215403796	
24608	19	15.089290356637534	
24629	21	15.046231010928793	
24648	19	15.04635046991157	
24668	20	15.089456181242069	
24689	21	15.04603043780593	
24707	18	15.089564630017394	
24729	22	15.089492298267514	
24747	18	15.046347658849076	
24767	20	15.175953695754973	
24788	21	15.089416922661446	
24811	23	15.089545114670692	
24829	18	15.089516242687887	
24849	20	15.089603920088319	
24868	19	15.089574374579383	
24889	21	15.132728439475052	
24908	19	15.089190845581648	
24929	21	15.089397373797926	
24950	21	15.132520604246137	
24969	19	15.175727920013337	
24989	20	15.175958031354535	
25010	21	15.175680819073918	
25030	20	15.17603772143054	
25049	19	15.26201316489643	
25070	21	15.26244822353146	
25090	20	15.262549785418072	
25108	18	15.21920992729391	
25129	20	15.262484270899975	
25149	20	15.26233581150163	
25169	20	15.26220902715449	
25188	19	15.26247630777904	
25210	21	15.305662555637834	
25228	18	15.305523962627074	
25249	21	15.30559879215146	
25268	19	15.305656325453239	
25288	20	15.262463111120516	
25307	18	15.262521048389571	
25329	22	15.262502197960647	
25350	21	15.305705482833439	
25369	14	15.305717146675857	
25389	20	15.305522351591273	
25409	20	15.262360792522687	
25429	20	15.305687671298788	
25447	18	15.262199357571967	
25467	20	15.218977898519302	
25488	21	15.219122813476677	
25508	20	15.218904093137988	
25530	22	15.21904553500698	
25549	19	15.34892041370602	
25569	20	15.348494724014536	
25588	19	15.34864507436514	
25609	21	15.305607624116963	
25628	19	15.26217192047577	
25648	20	15.262365931078344	
25668	20	15.305598790872427	
25688	20	15.305684165042775	
25707	18	15.30567277927638	
25728	21	15.305456154535497	
25750	22	15.305467297203	
25768	18	15.305451416126315	
25789	21	15.219178900252633	
25807	18	15.219114671220979	
25829	22	15.26224958164262	
25848	19	15.305667204028127	
25868	20	15.305553957076246	
25888	20	15.26230305182517	
25909	21	15.219080891306714	
25929	20	15.175909130341775	
25948	19	15.26238297342656	
25968	19	15.262331112698035	
25989	21	15.26245154323058	
26009	20	15.219168272021667	
26028	19	15.219253927383273	
26049	21	15.262282188666193	
26068	19	15.219175600463283	
26089	21	15.219206440916716	
26109	20	15.175859572771515	
26128	19	15.219114625731676	
26150	22	15.218878353118546	
26168	18	15.219243500535221	
26188	20	15.13289235126302	
26208	20	15.132813534382699	
26228	20	15.132790176532119	
26248	20	15.132815651366503	
26269	21	15.132670721591772	
26288	19	15.08958892439832	
26309	21	15.089494378597553	
26330	21	15.089595039586728	
26350	20	15.132836838727103	
26368	18	15.132797971510925	
26388	20	15.132665410263368	
26409	21	15.17593681430119	
26429	20	15.176003695593112	
26448	19	15.17592343914544	
26467	19	15.132608654327159	
26489	21	15.132601632757146	
26509	20	15.175891188139726	
26529	19	15.175792391315497	
26548	19	15.175619983447133	
26568	20	15.175909458934086	
26590	22	15.175727631906096	
26612	22	15.219222974823206	
26629	17	15.219070783958372	
26649	20	15.219241954947423	
26668	19	15.176066473772654	
26688	20	15.219275081856287	
26708	20	15.219134769281935	
26728	20	15.261798045939884	
26747	19	15.262321915997106	
26768	20	15.262369504440288	
26789	21	15.219273747241001	
26808	19	15.219187633643358	
26828	20	15.262397935674464	
26847	19	15.175559372476704	
26868	20	15.17565813848671	
26890	22	15.219274136408005	
26908	18	15.219087050244031	
26929	21	15.219227324409278	
26947	18	15.175828096815499	
26967	20	15.175956710921392	
26990	22	15.219212103695824	
27009	19	15.21912227239707	
27027	17	15.219158146041192	
27050	23	15.26253074598904	
27069	19	15.219311231808996	
27089	19	15.21919587662703	
27108	19	15.262390600365633	
27128	20	15.219297923031334	
27149	21	15.219315280423597	
27168	19	15.262500560686993	
27188	20	15.305593428565576	
27208	20	15.348995074124272	
27229	21	15.305690876002743	
27248	19	15.262479251305491	
27268	20	15.348891744531612	
27289	21	15.348999623784172	
27307	18	15.348970698761851	
27328	20	15.34896697210205	
27351	23	15.348953818145334	
27369	18	15.348992199351692	
27388	19	15.349025883472265	
27408	19	15.348894622656013	
27428	20	15.349013933700299	
27450	22	15.305762164712887	
27469	19	15.348928675008159	
27488	19	15.349057461574851	
27507	19	15.262313540416807	
27529	22	15.219129839823704	
27549	20	15.21935393893303	
27567	18	15.219313246696439	
27589	22	15.262446611317925	
27610	21	15.26256560025758	
27627	17	15.262396278584086	
27648	21	15.262561597864044	
27669	21	15.305788148978278	
27688	19	15.305769939764613	
27708	20	15.262513703513797	
27728	20	15.262610670608447	
27747	19	15.26244990243284	
27768	21	15.262586231555382	
27788	20	15.176015784705188	
27811	22	15.176138294865233	
27830	19	15.132673545055015	
27848	18	15.132687577538926	
27868	20	15.17591520792815	
27888	20	15.132742081353937	
27908	19	15.08959668961279	
27928	20	15.13283024690912	
27948	20	15.089493702816135	
27969	21	15.132431173646944	
27990	21	15.132695336398035	
28007	17	15.132831538144904	
28028	21	15.089491295322475	
28048	20	15.21905982131868	
28068	20	15.21927577016541	
28087	18	15.219326723856335	
28108	20	15.176041417914705	
28127	19	15.089619423074831	
28149	22	15.132827175689592	
28168	19	15.089613627768577	
28188	20	15.132825041574694	
28208	20	15.132900242903707	
28228	20	15.089169990387987	
28248	20	15.089590354712096	
28268	20	15.175972627201485	
28287	18	15.176071028857761	
28309	22	15.176077611487395	
28328	19	15.132799644800702	
28348	20	15.132763181866592	
28369	20	15.132774069119757	
28387	18	15.219155555173979	
28408	21	15.262506438045836	
28427	19	15.262524021565602	
28449	21	15.262562611715612	
28468	19	15.262597498641222	
28493	25	15.262297784913741	
28509	16	15.262431717654266	
28530	21	15.305667115343773	
28550	20	15.219083073498318	
28568	18	15.26253194360128	
28588	20	15.26251701215518	
28609	21	15.348818481262404	
28629	20	15.392006520784939	
28650	21	15.349006656199908	
28670	19	15.305843291816638	
28688	18	15.3057608694114	
28708	20	15.30563471607829	
28728	20	15.262392551514237	
28748	19	15.305678478098875	
28768	20	15.262410398603855	
28789	21	15.305694556400756	
28809	20	15.348503822973214	
28828	19	15.348888433349494	
28849	21	15.305767510271808	
28870	20	15.30565503189876	
28890	20	15.30560911986659	
28909	19	15.348871058720338	
28929	20	15.305581318800124	
28948	19	15.348821682330758	
28971	23	15.392200713129641	
28988	17	15.348764970331239	
29009	20	15.392227100851855	
29028	19	15.435355788617946	
29049	21	15.391993443916311	
29069	20	15.478466443242693	
29088	19	15.478673232419501	
29109	21	15.478563666593182	
29129	20	15.478357497955944	
29149	20	15.521825586468056	
29167	18	15.565041058888935	
29188	21	15.565045619225009	
29208	20	15.521739522077313	
29227	19	15.52182840789025	
29249	22	15.521726980978169	
29268	18	15.56504829918652	
29287	19	15.564948274683543	
29310	23	15.564734616825962	
29332	22	15.478295786796787	
29349	17	15.478438535637107	
29369	19	15.521506805861968	
29390	20	15.521667539163442	
29408	18	15.478645597266784	
29428	20	15.478614221212275	
29448	20	15.52157418452363	
29468	20	15.564923688658908	
29489	21	15.56485174204868	
29510	21	15.521677862317178	
29528	18	15.478019329855297	
29549	20	15.47826290461596	
29569	20	15.478524423786665	
29587	17	15.521340450304285	
29609	22	15.478420527766579	
29627	18	15.478336887382747	
29648	21	15.478259612847292	
29668	20	15.521722312394763	
29693	24	15.564984138590123	
29712	19	15.521510755812324	
29729	17	15.478114487223882	
29751	21	15.47844581358232	
29768	17	15.435165498666024	
29790	22	15.435001841487674	
29813	23	15.478458653354615	
29830	17	15.521554646562688	
29848	18	15.521561607745195	
29869	21	15.521517006443213	
29892	23	15.521406891037744	
29909	16	15.52149233035836	
29930	21	15.521339239242243	
29952	22	15.478431724856735	
29971	19	15.521514125670256	
29992	21	15.521702966707213	
30012	20	15.564866153349303	
30031	19	15.607944356209616	
30050	19	15.608091389796588	
30069	19	15.521644371422841	
30089	20	15.521331724199463	
30109	19	15.564616369971809	
30133	24	15.521380241878015	
30152	19	15.52166895550079	
